experiment,split,method,setting,dataset,num_seeds,mIoU_percent,mIoU_seed_std_percent,foreground_mIoU_percent,foreground_mIoU_seed_std_percent,background_IoU_percent,background_IoU_seed_std_percent,foreground_Dice_percent,foreground_Dice_seed_std_percent,AUROC_percent,AUROC_seed_std_percent,absent_FP_area_percent,absent_FP_area_seed_std_percent
exp1,external_target,SCLIP,core_fixed,PH2,1,31.498625478372556,,17.234843381627606,,74.2899717686074,,25.60868333484891,,91.01850234523823,,6.352322816065543,
exp1,external_target,SCLIP,core_fixed,macro_average,1,34.04442628714629,,15.03824834591354,,82.88036641033104,,22.89469220423393,,85.21084900725097,,3.8225134335352693,
exp1,external_target,SCLIP,source_static,Covid-QU-Ex,1,49.819181929756574,,13.078935880507256,,86.55942797900589,,20.861847901385,,72.22374913529637,,,
exp1,external_target,SCLIP,source_static,HAM10000,1,16.28433050281078,,7.38525713192629,,78.57784409900219,,7.589031479103188,,92.65490639419033,,1.5034684639707105,
exp1,external_target,SCLIP,source_static,MedSeg,1,30.006782340035485,,9.380521781411504,,91.88556401590743,,19.232596848952614,,83.94291623515467,,1.2651311288965812,
exp1,external_target,SCLIP,source_static,PH2,1,23.496514989547098,,7.592020898246854,,71.20999726344783,,12.69837456232883,,91.10971983804669,,2.1919826696362543,
exp1,external_target,SCLIP,source_static,macro_average,1,29.901702440537488,,9.359183923022977,,82.05820833934084,,15.095462697942407,,84.98282290067202,,1.6535274208345152,
exp1,external_target,SCLIP,conditional_grpo,Covid-QU-Ex,3,49.372879504520135,0.05000847743304117,12.397548211401894,0.09501941192522938,86.34821079763837,0.014197187324258943,19.962968157585674,0.1274636479053482,72.20218403817935,0.004755340936981886,,
exp1,external_target,SCLIP,conditional_grpo,HAM10000,3,17.301918064924678,0.08810439757217338,8.355399765689622,0.09555180618745344,79.92754615957004,0.03955471044939809,8.928113984088364,0.18741048186299872,92.63993055799648,0.023039817940315763,2.285456905177213,0.03455166570506069
exp1,external_target,SCLIP,conditional_grpo,MedSeg,3,29.725219754785737,0.02214151708369591,9.340509619284298,0.05892240946149946,90.87935016129005,0.09819238878540476,18.852658538109235,0.13306838442380067,83.95223296365629,0.03187361323996416,2.191770194780709,0.08352264704920556
exp1,external_target,SCLIP,conditional_grpo,PH2,3,26.791819660236282,0.36052869859551984,11.34870291417423,0.44219734967262175,73.12116989842245,0.12017860056167022,18.645312638299135,0.6194073062136961,91.04418400709243,0.05700844211272988,3.9787512067938504,0.08787116636438161
exp1,external_target,SCLIP,conditional_grpo,macro_average,3,30.797959246116708,0.12522222236933409,10.36054012763751,0.1672874157039932,82.56906925423021,0.013147944169190554,16.597263329520604,0.25741976179947856,84.95963289173115,0.018139785465089486,2.818659435583924,0.06762656408174184
exp1,external_target,ClearCLIP,original_ngsc,Covid-QU-Ex,1,59.69856871068849,,31.569085466660805,,87.82805195471617,,45.37433076261844,,89.82610978788298,,,
exp1,external_target,ClearCLIP,original_ngsc,HAM10000,1,14.492881365343779,,10.472586242085573,,42.63494722815121,,24.567362647088594,,91.53028056837495,,8.759836498338911,
exp1,external_target,ClearCLIP,original_ngsc,MedSeg,1,29.24876837961841,,7.751553392227904,,93.74041334178993,,17.119684708150512,,88.12444057369571,,0.20802186267210704,
exp1,external_target,ClearCLIP,original_ngsc,PH2,1,34.03859656933238,,21.955576969278496,,70.287655369494,,31.68470494783332,,87.37641663408547,,9.006973604110978,
exp1,external_target,ClearCLIP,original_ngsc,macro_average,1,34.36970375624577,,17.937200517563195,,73.62276697353784,,29.68652076642272,,89.21431189100979,,5.991610655040666,
exp1,external_target,ClearCLIP,core_fixed,Covid-QU-Ex,1,59.72891554952503,,31.630359360217607,,87.82747173883246,,45.44478765214374,,89.82620721130925,,,
exp1,external_target,ClearCLIP,core_fixed,HAM10000,1,19.70553442620813,,11.336012734067223,,78.29218627119448,,22.295006377164526,,92.09054235774192,,3.4030280381896287,
